epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,13309.5,1.01924,0.46845,1.12625,0.97827,0.94623,0.97125,0.69281,1.08463,0.39044,1.10987,0.004489,0.004489,0.004489
169,13390.8,1.02233,0.45905,1.12149,0.97877,0.94518,0.9715,0.69273,1.08476,0.3902,1.10962,0.004456,0.004456,0.004456
170,13472,1.02522,0.47285,1.12973,0.97988,0.94518,0.97151,0.6929,1.08435,0.39019,1.1094,0.004423,0.004423,0.004423
171,13551.7,1.025,0.46883,1.1298,0.98018,0.94518,0.97157,0.693,1.08401,0.38999,1.10924,0.00439,0.00439,0.00439
172,13632.4,1.00805,0.46041,1.12983,0.98052,0.94564,0.97113,0.69281,1.08388,0.38941,1.10912,0.004357,0.004357,0.004357
173,13713.1,1.01894,0.45944,1.1352,0.98072,0.94564,0.97108,0.69354,1.08371,0.3898,1.10911,0.004324,0.004324,0.004324
174,13794,1.01417,0.46319,1.12602,0.98159,0.94518,0.97105,0.69363,1.08393,0.3897,1.10925,0.004291,0.004291,0.004291
175,13874.2,1.01651,0.4645,1.13438,0.98094,0.94472,0.97078,0.69394,1.08369,0.38933,1.10912,0.004258,0.004258,0.004258
176,13953.8,1.00752,0.45732,1.12189,0.98079,0.94472,0.9708,0.69415,1.08399,0.38902,1.10912,0.004225,0.004225,0.004225
177,14033.5,1.01876,0.46048,1.12631,0.98205,0.9429,0.97077,0.69399,1.08395,0.38921,1.10889,0.004192,0.004192,0.004192
178,14113.4,1.01338,0.46301,1.12184,0.98103,0.94495,0.97067,0.69335,1.08403,0.38879,1.10871,0.004159,0.004159,0.004159
179,14192.3,1.01524,0.46233,1.12689,0.98236,0.9429,0.97074,0.69351,1.08418,0.3886,1.10866,0.004126,0.004126,0.004126
180,14269.8,1.00166,0.45291,1.11494,0.98239,0.9429,0.97073,0.6937,1.08391,0.38886,1.10839,0.004093,0.004093,0.004093
181,14346.8,1.01166,0.45757,1.12376,0.98165,0.9429,0.9707,0.69373,1.08372,0.38861,1.10826,0.00406,0.00406,0.00406
182,14425.7,1.01143,0.45674,1.12213,0.98292,0.94198,0.97068,0.69407,1.08349,0.38817,1.10796,0.004027,0.004027,0.004027
183,14503.8,1.00844,0.45709,1.11913,0.98225,0.94244,0.97068,0.69399,1.08344,0.388,1.10766,0.003994,0.003994,0.003994
184,14582.8,1.00549,0.45374,1.11432,0.98208,0.94244,0.97065,0.69378,1.08367,0.38786,1.10761,0.003961,0.003961,0.003961
185,14661.6,1.01348,0.45835,1.13053,0.98192,0.94274,0.97066,0.69393,1.08346,0.38786,1.1075,0.003928,0.003928,0.003928
186,14739.5,0.99697,0.45368,1.11721,0.9823,0.94244,0.9707,0.69353,1.08354,0.38796,1.10745,0.003895,0.003895,0.003895
187,14818.4,1.00734,0.45503,1.11763,0.98258,0.9429,0.97069,0.69349,1.08347,0.38765,1.10716,0.003862,0.003862,0.003862
188,14896.7,1.01732,0.46419,1.12534,0.98293,0.9429,0.97074,0.69354,1.08345,0.38727,1.107,0.003829,0.003829,0.003829
