epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,9020.75,0.96973,0.4303,1.04405,0.98301,0.95141,0.9753,0.71719,1.04044,0.36018,1.02404,0.004522,0.004522,0.004522
168,9074.73,0.97227,0.43337,1.04643,0.98642,0.94884,0.97531,0.71711,1.04045,0.36022,1.02411,0.004489,0.004489,0.004489
169,9128.77,0.97213,0.43189,1.05015,0.9853,0.94898,0.97549,0.71709,1.04028,0.35975,1.02399,0.004456,0.004456,0.004456
170,9182.73,0.97519,0.42841,1.04525,0.98577,0.9493,0.97525,0.71722,1.03977,0.35958,1.02376,0.004423,0.004423,0.004423
171,9236.8,0.96621,0.43149,1.04294,0.98301,0.95133,0.9753,0.71664,1.0397,0.36,1.02359,0.00439,0.00439,0.00439
172,9290.74,0.97003,0.43318,1.04376,0.98301,0.95136,0.9752,0.71694,1.03966,0.36028,1.0236,0.004357,0.004357,0.004357
173,9344.76,0.96656,0.42852,1.04737,0.98254,0.95128,0.97502,0.71635,1.03972,0.36023,1.02367,0.004324,0.004324,0.004324
174,9398.69,0.9708,0.43487,1.04609,0.98516,0.95021,0.97506,0.71683,1.03957,0.36017,1.02361,0.004291,0.004291,0.004291
175,9452.76,0.96459,0.42827,1.04086,0.98165,0.9529,0.97503,0.71658,1.03946,0.35993,1.02361,0.004258,0.004258,0.004258
176,9506.82,0.96234,0.42381,1.04216,0.98568,0.95066,0.97533,0.71673,1.03943,0.35972,1.02353,0.004225,0.004225,0.004225
177,9560.94,0.96412,0.42296,1.04151,0.98428,0.95112,0.97536,0.71663,1.03941,0.35992,1.02354,0.004192,0.004192,0.004192
178,9614.91,0.96054,0.42212,1.04093,0.98395,0.95112,0.97542,0.71671,1.03928,0.3601,1.02346,0.004159,0.004159,0.004159
179,9669,0.96369,0.42643,1.03692,0.98496,0.95112,0.97554,0.71612,1.0393,0.35998,1.02335,0.004126,0.004126,0.004126
180,9723.14,0.96134,0.42249,1.04261,0.98211,0.95296,0.97543,0.71617,1.03903,0.35975,1.02338,0.004093,0.004093,0.004093
181,9777.22,0.96004,0.41923,1.03612,0.98458,0.95066,0.97552,0.7161,1.03921,0.35989,1.02339,0.00406,0.00406,0.00406
182,9831.33,0.96249,0.42252,1.04158,0.9838,0.95158,0.97555,0.716,1.03921,0.35985,1.02336,0.004027,0.004027,0.004027
183,9885.29,0.95736,0.42056,1.03821,0.98257,0.95311,0.97563,0.71645,1.03949,0.35998,1.02347,0.003994,0.003994,0.003994
184,9939.3,0.95154,0.41835,1.03292,0.98301,0.95127,0.97566,0.71623,1.03946,0.36038,1.02349,0.003961,0.003961,0.003961
185,9993.43,0.95588,0.41844,1.0362,0.983,0.95105,0.97569,0.71707,1.03952,0.36027,1.02349,0.003928,0.003928,0.003928
186,10047.5,0.95653,0.41921,1.03507,0.983,0.951,0.97574,0.71716,1.03932,0.36013,1.02347,0.003895,0.003895,0.003895
187,10101.6,0.94734,0.41296,1.03422,0.983,0.95094,0.97585,0.71719,1.03925,0.35968,1.02343,0.003862,0.003862,0.003862
