epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,5284.9,1.05086,0.50341,1.08311,0.98329,0.94472,0.97362,0.68949,1.09853,0.40278,1.04961,0.00769,0.00769,0.00769
72,5357.14,1.05601,0.50468,1.08978,0.97651,0.94938,0.97356,0.69754,1.07845,0.41069,1.04535,0.007657,0.007657,0.007657
73,5429.86,1.05813,0.50769,1.09311,0.98755,0.94472,0.97432,0.69505,1.07059,0.40546,1.0433,0.007624,0.007624,0.007624
74,5503.84,1.05839,0.50893,1.08791,0.97826,0.94569,0.97271,0.6959,1.07374,0.40779,1.03967,0.007591,0.007591,0.007591
75,5578.69,1.0339,0.49745,1.07765,0.97925,0.94847,0.97059,0.69704,1.07582,0.40219,1.03876,0.007558,0.007558,0.007558
76,5651.66,1.05493,0.50739,1.08582,0.98249,0.94848,0.97163,0.69903,1.06788,0.40065,1.03763,0.007525,0.007525,0.007525
77,5726.34,1.05287,0.49813,1.08674,0.97838,0.95087,0.97221,0.69394,1.07879,0.40362,1.04449,0.007492,0.007492,0.007492
78,5800.63,1.04094,0.49706,1.08158,0.98116,0.9517,0.97434,0.69624,1.07735,0.39465,1.0401,0.007459,0.007459,0.007459
79,5875.12,1.05459,0.49685,1.08109,0.98401,0.95158,0.97493,0.70241,1.06289,0.39776,1.03622,0.007426,0.007426,0.007426
80,5949.76,1.04426,0.50027,1.07924,0.98203,0.94886,0.97429,0.69478,1.08471,0.40377,1.0465,0.007393,0.007393,0.007393
81,6023.97,1.03325,0.49223,1.08154,0.98716,0.94823,0.97532,0.70584,1.06697,0.39814,1.03909,0.00736,0.00736,0.00736
82,6098.31,1.04653,0.49626,1.08541,0.98596,0.94746,0.97591,0.70019,1.07957,0.39459,1.04048,0.007327,0.007327,0.007327
83,6172.86,1.04215,0.48398,1.07525,0.98532,0.95056,0.97441,0.69349,1.07867,0.39136,1.03996,0.007294,0.007294,0.007294
84,6247.47,1.03544,0.49288,1.08951,0.98967,0.94518,0.97263,0.69438,1.06086,0.39678,1.03331,0.007261,0.007261,0.007261
85,6323.15,1.03605,0.48875,1.07322,0.985,0.94792,0.973,0.69509,1.06246,0.39389,1.03804,0.007228,0.007228,0.007228
86,6398.75,1.02775,0.48388,1.07791,0.9881,0.94812,0.97365,0.70019,1.06088,0.39255,1.03538,0.007195,0.007195,0.007195
87,6473.44,1.02742,0.48036,1.07702,0.98531,0.94979,0.974,0.70397,1.06327,0.39324,1.03572,0.007162,0.007162,0.007162
88,6548.28,1.03739,0.48332,1.07457,0.98669,0.94805,0.97251,0.70052,1.06818,0.39131,1.03822,0.007129,0.007129,0.007129
89,6623.48,1.03045,0.48359,1.07295,0.98766,0.94838,0.97539,0.70132,1.05719,0.38975,1.03479,0.007096,0.007096,0.007096
90,6698.79,1.0248,0.47723,1.0728,0.98865,0.94929,0.97305,0.70023,1.0672,0.38885,1.03712,0.007063,0.007063,0.007063
91,6773.05,1.03173,0.47973,1.07068,0.98623,0.9488,0.97317,0.70273,1.06247,0.38553,1.03528,0.00703,0.00703,0.00703
92,6847.44,1.03248,0.48204,1.07473,0.98532,0.95085,0.9739,0.70171,1.06202,0.38583,1.03495,0.006997,0.006997,0.006997
93,6922.46,1.03283,0.48302,1.07443,0.98867,0.94884,0.97516,0.70349,1.0617,0.38363,1.03373,0.006964,0.006964,0.006964
94,6997.03,1.02642,0.48626,1.07704,0.98693,0.95021,0.97277,0.70409,1.06544,0.3849,1.03657,0.006931,0.006931,0.006931
95,7071.28,1.02511,0.4797,1.07237,0.98769,0.9534,0.97462,0.70395,1.06458,0.38574,1.03805,0.006898,0.006898,0.006898
96,7145.32,1.01923,0.47989,1.06641,0.98925,0.95021,0.9746,0.70722,1.06198,0.3849,1.03581,0.006865,0.006865,0.006865
97,7220.27,1.03908,0.48759,1.08186,0.98654,0.95249,0.97406,0.7069,1.06011,0.38333,1.03494,0.006832,0.006832,0.006832
98,7294.73,1.03164,0.47695,1.07208,0.98531,0.95017,0.97342,0.70269,1.06722,0.38542,1.03588,0.006799,0.006799,0.006799
99,7369.28,1.02735,0.47249,1.0712,0.98487,0.95175,0.97412,0.70377,1.0602,0.3874,1.03234,0.006766,0.006766,0.006766
100,7443.3,1.02716,0.47665,1.0788,0.98442,0.95112,0.97427,0.70503,1.05969,0.38585,1.03186,0.006733,0.006733,0.006733
